gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,13
0,1,0.01,300,5
0,2,0.01,600,10
0,3,0.01,900,10
0,4,0.01,1200,7
0,5,0.01,1500,9
1,0,0.013143845257919494,0,7
1,1,0.01,300,9
1,2,0.01,600,9
1,3,0.008618024387725923,900,10
1,4,0.01,1200,12
1,5,0.0052830682246787965,1500,7
2,0,0.013143845257919494,0,6
2,1,0.01,300,10
2,2,0.019293619812934176,600,8
2,3,0.013007131505310228,900,10
2,4,0.01,1200,8
2,5,0.003208724593091285,1500,12
3,0,0.018763831580419204,0,10
3,1,0.0075232084489831085,300,5
3,2,0.019293619812934176,600,15
3,3,0.013007131505310228,900,6
3,4,0.01,1200,8
3,5,0.0036401505148796593,1500,10
4,0,0.024471080749077168,0,9
4,1,0.0075232084489831085,300,7
4,2,0.02219135851067958,600,7
4,3,0.013007131505310228,900,12
4,4,0.01,1200,6
4,5,0.0036401505148796593,1500,13
5,0,0.024471080749077168,0,7
5,1,0.012940902438545582,300,10
5,2,0.02219135851067958,600,12
5,3,0.013007131505310228,900,10
5,4,0.010196405458442293,1200,7
5,5,0.002720962707346523,1500,8
6,0,0.024471080749077168,0,10
6,1,0.00815539441279495,300,10
6,2,0.02219135851067958,600,9
6,3,0.015404852673147819,900,4
6,4,0.006856960042366034,1200,12
6,5,0.002720962707346523,1500,9
7,0,0.024471080749077168,0,12
7,1,0.00815539441279495,300,4
7,2,0.03505986657673357,600,14
7,3,0.015404852673147819,900,6
7,4,0.006606231214236881,1200,10
7,5,0.0022358821316890254,1500,8
8,0,0.024471080749077168,0,6
8,1,0.002999727158698517,300,7
8,2,0.03505986657673357,600,10
8,3,0.01410108031351413,900,8
8,4,0.006606231214236881,1200,15
8,5,0.0022358821316890254,1500,8
9,0,0.07557581858116523,0,14
9,1,0.002999727158698517,300,10
9,2,0.03505986657673357,600,7
9,3,0.019332408664884563,900,5
9,4,0.006606231214236881,1200,8
9,5,0.0027506122967462937,1500,10
10,0,0.07557581858116523,0,8
10,1,0.0034155126243746664,300,8
10,2,0.025334588225387693,600,7
10,3,0.019332408664884563,900,12
10,4,0.006606231214236881,1200,10
10,5,0.0031796057196572867,1500,9
11,0,0.06350410375840841,0,13
11,1,0.0034155126243746664,300,10
11,2,0.00796821741565642,600,4
