gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,7
0,1,0.01,600,8
0,2,0.01,1200,14
0,3,0.01,1800,2
0,4,0.01,2400,15
0,5,0.01,3000,8
1,0,0.012359729814390735,0,9
1,1,0.008634633557978423,600,6
1,2,0.01,1200,6
1,3,0.028053372272774775,1800,11
1,4,0.01,2400,6
1,5,0.009382435250705727,3000,16
2,0,0.012359729814390735,0,8
2,1,0.00956628282031093,600,10
2,2,0.015903404649163833,1200,12
2,3,0.028053372272774775,1800,7
2,4,0.017521045270909873,2400,7
2,5,0.009382435250705727,3000,10
3,0,0.015212544317588561,0,12
3,1,0.00956628282031093,600,8
3,2,0.015903404649163833,1200,9
3,3,0.026310520152870488,1800,9
3,4,0.030016653163208763,2400,10
3,5,0.009382435250705727,3000,6
4,0,0.015212544317588561,0,10
4,1,0.009593025623005116,600,9
4,2,0.015903404649163833,1200,9
4,3,0.026310520152870488,1800,12
4,4,0.030016653163208763,2400,11
4,5,0.005817421822804364,3000,3
5,0,0.015212544317588561,0,8
5,1,0.009593025623005116,600,8
5,2,0.015903404649163833,1200,6
5,3,0.026310520152870488,1800,9
5,4,0.030016653163208763,2400,10
5,5,0.02694675201019622,3000,13
6,0,0.015161710311033303,0,15
6,1,0.007125629780837455,600,8
6,2,0.016789162662690336,1200,12
6,3,0.026310520152870488,1800,3
6,4,0.030016653163208763,2400,6
6,5,0.02694675201019622,3000,10
7,0,0.015161710311033303,0,13
7,1,0.008035426254577671,600,7
7,2,0.016789162662690336,1200,10
7,3,0.019367166222281462,1800,10
7,4,0.03356021337572672,2400,8
7,5,0.02694675201019622,3000,6
8,0,0.015161710311033303,0,9
8,1,0.004772461259223657,600,5
8,2,0.016789162662690336,1200,9
8,3,0.019367166222281462,1800,12
8,4,0.04184474394964088,2400,17
8,5,0.0131269934225428,3000,2
9,0,0.015161710311033303,0,13
9,1,0.007592200182337884,600,8
9,2,0.016789162662690336,1200,7
9,3,0.019367166222281462,1800,3
9,4,0.04184474394964088,2400,14
9,5,0.009632312139992438,3000,9
10,0,0.015161710311033303,0,10
10,1,0.007568529476896865,600,13
10,2,0.016567473939282953,1200,9
10,3,0.01406086213928424,1800,6
10,4,0.04184474394964088,2400,9
10,5,0.009632312139992438,3000,7
11,0,0.015161710311033303,0,3
11,1,0.007568529476896865,600,15
11,2,0.016567473939282953,1200,8
11,3,0.013202479050546445,1800,6
11,4,0.04184474394964088,2400,13
11,5,0.015399786012571482,3000,9
12,0,0.03990961120060824,0,13
12,1,0.007568529476896865,600,10
12,2,0.019028556072020107,1200,11
12,3,0.01706604660120576,1800,6
12,4,0.04184474394964088,2400,4
12,5,0.015399786012571482,3000,10
13,0,0.03990961120060824,0,11
13,1,0.007568529476896865,600,6
13,2,0.019028556072020107,1200,9
13,3,0.02440107570387584,1800,8
13,4,0.04115298036022619,2400,10
13,5,0.015399786012571482,3000,10
14,0,0.03990961120060824,0,9
14,1,0.019309843707701793,600,10
14,2,0.019028556072020107,1200,11
14,3,0.017198925086249633,1800,7
14,4,0.04115298036022619,2400,9
14,5,0.015399786012571482,3000,8
15,0,0.03990961120060824,0,10
15,1,0.019309843707701793,600,6
15,2,0.019028556072020107,1200,14
15,3,0.009544036501834862,1800,5
15,4,0.04115298036022619,2400,11
15,5,0.024017433095773925,3000,8
16,0,0.03990961120060824,0,5
16,1,0.013675840186520275,600,13
16,2,0.019028556072020107,1200,8
16,3,0.009478517863169642,1800,11
16,4,0.04115298036022619,2400,6
16,5,0.02215916642891024,3000,11
17,0,0.0344486960776783,0,6
17,1,0.013675840186520275,600,8
17,2,0.017080660131975563,1200,9
17,3,0.009478517863169642,1800,13
17,4,0.0302474830841997,2400,8
17,5,0.02215916642891024,3000,10
18,0,0.031146350730050582,0,9
18,1,0.0149756868593193,600,4
18,2,0.017080660131975563,1200,10
18,3,0.009478517863169642,1800,14
18,4,0.03754189097314905,2400,10
18,5,0.02215916642891024,3000,7
19,0,0.031146350730050582,0,8
19,1,0.009622428174625044,600,9
19,2,0.017080660131975563,1200,8
19,3,0.009478517863169642,1800,11
19,4,0.03754189097314905,2400,7
19,5,0.02308761641778232,3000,11
20,0,0.022691094585862062,0,12
20,1,0.009622428174625044,600,7
20,2,0.024423478970581423,1200,11
20,3,0.009478517863169642,1800,9
20,4,0.015421613840555985,2400,8
20,5,0.02308761641778232,3000,7
21,0,0.022691094585862062,0,10
21,1,0.009410692836970895,600,8
21,2,0.024423478970581423,1200,12
21,3,0.009478517863169642,1800,9
21,4,0.01066221963967485,2400,12
21,5,0.02454863459309903,3000,3
22,0,0.022691094585862062,0,11
22,1,0.007948231307737454,600,6
22,2,0.024423478970581423,1200,8
22,3,0.009478517863169642,1800,10
22,4,0.01066221963967485,2400,8
22,5,0.020954272252643045,3000,11
23,0,0.022691094585862062,0,8
23,1,0.008858885566859608,600,12
23,2,0.017374119365126055,1200,11
23,3,0.009478517863169642,1800,8
23,4,0.011868377677190374,2400,6
