gen,id,probability_maraud,position,successful_mating
0,0,0.01,0,7
0,1,0.01,300,14
0,2,0.01,600,8
0,3,0.01,900,6
0,4,0.01,1200,11
0,5,0.01,1500,8
1,0,0.009480104594773591,0,5
1,1,0.01,300,5
1,2,0.010441310585922927,600,13
1,3,0.010956353596111594,900,14
1,4,0.01,1200,8
1,5,0.00995426655404887,1500,9
2,0,0.011687959808010675,0,12
2,1,0.006879840024757166,300,11
2,2,0.010441310585922927,600,11
2,3,0.010956353596111594,900,4
2,4,0.012291197073518985,1200,10
2,5,0.00995426655404887,1500,6
3,0,0.011687959808010675,0,13
3,1,0.006879840024757166,300,10
3,2,0.010441310585922927,600,3
3,3,0.021067880508652166,900,8
3,4,0.012291197073518985,1200,11
3,5,0.017969476911320562,1500,9
4,0,0.011687959808010675,0,9
4,1,0.006879840024757166,300,12
4,2,0.006675767567780166,600,10
4,3,0.017034139874781962,900,11
4,4,0.012291197073518985,1200,8
4,5,0.017969476911320562,1500,4
5,0,0.011687959808010675,0,7
5,1,0.006879840024757166,300,16
5,2,0.006675767567780166,600,9
5,3,0.017034139874781962,900,9
5,4,0.010891178721836349,1200,7
5,5,0.02443808408444949,1500,6
6,0,0.015286204976229761,0,15
6,1,0.006879840024757166,300,6
6,2,0.006675767567780166,600,10
6,3,0.017034139874781962,900,10
6,4,0.00952965239385295,1200,9
6,5,0.02268011310333405,1500,4
7,0,0.015286204976229761,0,12
7,1,0.009231520009604364,300,8
7,2,0.006675767567780166,600,6
7,3,0.017034139874781962,900,11
7,4,0.00952965239385295,1200,11
7,5,0.05909959061641773,1500,6
8,0,0.015286204976229761,0,8
8,1,0.00930615758750908,300,3
8,2,0.011154808719054351,600,10
8,3,0.017034139874781962,900,15
8,4,0.00952965239385295,1200,9
8,5,0.12415134826602219,1500,9
9,0,0.018479497186852722,0,10
9,1,0.00369286298369852,300,9
9,2,0.011154808719054351,600,8
9,3,0.017034139874781962,900,10
9,4,0.00952965239385295,1200,9
9,5,0.12415134826602219,1500,8
10,0,0.018479497186852722,0,6
10,1,0.00369286298369852,300,14
10,2,0.006781481145942605,600,12
10,3,0.017034139874781962,900,8
10,4,0.00952965239385295,1200,4
10,5,0.2300607174662735,1500,10
11,0,0.021565964094527094,0,9
11,1,0.00369286298369852,300,5
11,2,0.006781481145942605,600,12
11,3,0.018128029507566312,900,6
11,4,0.013776116311794902,1200,8
11,5,0.2300607174662735,1500,14
12,0,0.021565964094527094,0,10
12,1,0.0027457277229448606,300,8
12,2,0.006781481145942605,600,14
12,3,0.029091789414238744,900,7
12,4,0.013334251590127924,1200,3
12,5,0.2300607174662735,1500,12
13,0,0.021565964094527094,0,6
13,1,0.0026851906524833205,300,13
13,2,0.006781481145942605,600,15
13,3,0.0423219984072975,900,6
13,4,0.012372941461476782,1200,5
13,5,0.2300607174662735,1500,9
14,0,0.015556627967235509,0,9
14,1,0.0026851906524833205,300,11
14,2,0.006781481145942605,600,9
14,3,0.07137317955155832,900,8
14,4,0.01646107686161273,1200,7
14,5,0.2300607174662735,1500,10
15,0,0.015556627967235509,0,8
15,1,0.0026851906524833205,300,10
15,2,0.006781481145942605,600,11
15,3,0.061809834909349264,900,10
15,4,0.010043731566745175,1200,8
15,5,0.2300607174662735,1500,7
16,0,0.011612919965814586,0,4
16,1,0.0026851906524833205,300,9
16,2,0.006781481145942605,600,12
16,3,0.061809834909349264,900,7
16,4,0.008753462161626008,1200,8
16,5,0.1957593126053279,1500,14
17,0,0.020647514388273513,0,8
17,1,0.0026851906524833205,300,12
17,2,0.006781481145942605,600,4
17,3,0.04707792238929049,900,18
17,4,0.010772511409744733,1200,8
17,5,0.1957593126053279,1500,4
18,0,0.0197191172551746,0,9
18,1,0.0026851906524833205,300,5
18,2,0.008019342275749176,600,16
18,3,0.04707792238929049,900,9
18,4,0.00940338300380157,1200,3
18,5,0.1590268255413788,1500,12
19,0,0.0197191172551746,0,5
19,1,0.003105624379517155,300,10
19,2,0.008019342275749176,600,11
19,3,0.04707792238929049,900,8
19,4,0.011837109238976497,1200,9
19,5,0.1590268255413788,1500,11
20,0,0.014640786644876636,0,11
20,1,0.003105624379517155,300,7
20,2,0.008019342275749176,600,10
20,3,0.03951776367190625,900,9
20,4,0.011837109238976497,1200,6
20,5,0.1590268255413788,1500,11
21,0,0.014640786644876636,0,10
21,1,0.003795320814372618,300,8
21,2,0.008019342275749176,600,9
21,3,0.03951776367190625,900,8
21,4,0.03564706357497364,1200,7
21,5,0.1590268255413788,1500,12
22,0,0.014640786644876636,0,8
22,1,0.005117030988223557,300,9
22,2,0.008019342275749176,600,13
22,3,0.05879300401035488,900,10
22,4,0.028491591974986876,1200,2
22,5,0.1590268255413788,1500,12
23,0,0.015572056344360104,0,13
23,1,0.005117030988223557,300,8
23,2,0.008019342275749176,600,13
23,3,0.05879300401035488,900,9
23,4,0.03868318923513999,1200,7
23,5,0.1590268255413788,1500,4
24,0,0.015572056344360104,0,4
24,1,0.00552996512593993,300,8
24,2,0.008019342275749176,600,10
24,3,0.05879300401035488,900,8
24,4,0.05891376044822848,1200,9
24,5,0.30556261545903335,1500,15
25,0,0.015501057538268987,0,8
25,1,0.005143697746718948,300,10
25,2,0.008019342275749176,600,17
25,3,0.0701847173081749,900,4
25,4,0.05891376044822848,1200,7
25,5,0.30556261545903335,1500,8
26,0,0.01790354506703481,0,6
26,1,0.005143697746718948,300,10
26,2,0.008019342275749176,600,11
26,3,0.05501767804369634,900,12
26,4,0.05144946962971056,1200,4
26,5,0.28949893653457726,1500,11
27,0,0.031261498804594084,0,3
27,1,0.005143697746718948,300,8
27,2,0.008019342275749176,600,6
27,3,0.05501767804369634,900,9
27,4,0.0806257610745415,1200,13
27,5,0.28949893653457726,1500,15
28,0,0.010983297911585345,0,8
28,1,0.004717149684133589,300,9
28,2,0.010952308057710714,600,11
28,3,0.05501767804369634,900,11
28,4,0.0806257610745415,1200,7
28,5,0.28949893653457726,1500,8
29,0,0.009624881034454108,0,8
29,1,0.004717149684133589,300,7
29,2,0.010952308057710714,600,7
29,3,0.05501767804369634,900,7
29,4,0.11315904325010405,1200,7
29,5,0.38553213618470683,1500,18
30,0,0.011275232545613984,0,10
30,1,0.006415442595467997,300,9
30,2,0.015421347843799723,600,9
30,3,0.04989112731812394,900,6
30,4,0.12713691227286691,1200,7
30,5,0.38553213618470683,1500,13
31,0,0.011275232545613984,0,4
31,1,0.006415442595467997,300,10
31,2,0.015421347843799723,600,15
31,3,0.09603091099308668,900,10
31,4,0.19811330515691825,1200,7
31,5,0.38553213618470683,1500,8
32,0,0.020790777141045626,0,9
32,1,0.006415442595467997,300,9
32,2,0.015421347843799723,600,8
32,3,0.09603091099308668,900,10
32,4,0.253713399969915,1200,11
32,5,0.34142060191021817,1500,7
33,0,0.020790777141045626,0,7
